stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
PE388,,PE388-Walker Martínez / Esq. Psje. Jardín Alto,-33.5223926537802,-70.5618940004343,
PE389,,PE389-Jardín Alto / Esq. Carlos González,-33.5243387654477,-70.561146929531,
PE390,,PE390-Jardín Alto / Esq. Gerónimo De Alderete,-33.5261426696168,-70.560716999711,
PE547,,PE547-Gerónimo De Alderete / Esq. Psje. 21 De Enero,-33.5266756358546,-70.5631339995393,
PE548,,PE548-Gerónimo De Alderete / Esq. Araucanía,-33.5269666031005,-70.5655610002818,
PE549,,PE549-Araucanía / Esq. Pasaje Pumahue,-33.530005616206,-70.5645919997017,
PE550,,PE550-La Araucanía / Esq. Pasaje Carún,-33.5329896286809,-70.5637014756992,
PE1418,,PE1418-Rojas Magallanes / Esq. Centro,-33.5354217348787,-70.5623819351101,
PE398,,PE398-Rojas Magallanes / Esq. Parina,-33.536124724773,-70.5566449996707,
PE399,,PE399-Rojas Magallanes / Esq. El Hualle Sur,-33.5357117603939,-70.5539879995653,
PE1376,,PE1376-Rojas Magallanes / Esq. Las Araucarias S,-33.5355697883797,-70.5519230003562,
PE1377,,PE1377-Rojas Magallanes / Esq. Las Nalcas Sur,-33.535761752391,-70.5499061157779,
PE1493,,PE1493-Rojas Magallanes / Esq. Las Chilcas Sur,-33.5352881386711,-70.5458419205224,
PE400,,PE400-Rojas Magallanes / Esq. Las Nalcas Sur,-33.5351138207552,-70.5494690001985,
PE1375,,PE1375-Rojas Magallanes / Esq. El Hualle Sur,-33.5350330720415,-70.5519098702793,
PE402,,PE402-Rojas Magallanes / Esq. Psje. Sanchez F.,-33.5356157594419,-70.554027999862,
PE403,,PE403-Rojas Magallanes / Esq. Psje. Jardín Alto,-33.5360897218733,-70.5568509998667,
PE1416,,PE1416-Rojas Magallanes / Esq. Centro,-33.5352658572228,-70.5611568762332,
PE540,,PE540-La Araucanía / Esq. Alcán,-33.5327896287458,-70.563662999656,
PE541,,PE541-Araucanía / Esq. Psje. L. Varoli,-33.529888616438,-70.5645590004658,
PE542,,PE542-Araucanía / Esq. Gerónimo De Alderete,-33.5272216362522,-70.5656412631394,
PE543,,PE543-Gerónimo De Alderete / Esq. Psje. Simón Bolívar,-33.52674363726,-70.5630659999118,
PE544,,PE544-Gerónimo De Alderete / Esq. Psje. Jardín Alto,-33.5264856673754,-70.560883000136,
PE412,,PE412-Jardín Alto / Esq. Av. Walker Martínez,-33.5226388202916,-70.5614678774356,
PE413,,PE413-Walker Martínez / Esq. Ongolmo,-33.5222636409064,-70.562835000163,
PE414,,PE414-Walker Martínez / Esq. Orompello,-33.5222876117311,-70.5649179995293,
PE415,,PE415-Walker Martínez / Esq. Diag. Sta Irene,-33.5223102487566,-70.5685397573449,
PE416,,PE416-Walker Martínez / Esq. El Llaverío,-33.5223249582796,-70.5712611091587,
PE417,,PE417-Walker Martínez / Esq. Pasaje Central,-33.522383466496,-70.575369000089,
PE418,,PE418-Parada 4 / Paradero 14 Av. La Florida,-33.5223211063941,-70.57810890303,
PE419,,PE419-Walker Martínez / Esq. Pdte. Melgarejo,-33.5225316382548,-70.583324656637,
PE421,,PE421-Walker Martínez / Esq. Psje. Via Lactea,-33.5225552856729,-70.5880480002848,
PE422,,PE422-Walker Martínez / Esq. Avenida Colombia,-33.5225743904902,-70.5896983876557,
PE423,,PE423-Walker Martínez / Esq. Psje. Los Carrera,-33.5226372037796,-70.5937189994967,
PE424,,PE424-Walker Martínez / Esq. Baltazar,-33.522660166831,-70.5962429996553,
PE523,,PE523-Parada 10 / (M) Bellavista De La Florida,-33.5237162379676,-70.598249998063,
PE524,,PE524-Parada 3 / (M) Vicente Valdés,-33.5263731554347,-70.597021000525,
PE526,,PE526-Av. Vicuña Mackenna / Esq. Los Pioneros,-33.5337592006905,-70.5939130005617,
PE527,,PE527-Los Pioneros / Esq. Amparo Calaf,-33.5339401886391,-70.5947699999384,
PE528,,PE528-Parada 3 / (M) Rojas Magallanes,-33.5357932097427,-70.5933089998017,
PE529,,PE529-Rojas Magallanes / Esq. Estados Unidos,-33.5356932533429,-70.5903089999018,
PE530,,PE530-Rojas Magallanes / Esq. Perú,-33.5358002913933,-70.5876440000786,
PE531,,PE531-Rojas Magallanes / Esq. Colombia,-33.5359043284563,-70.5850590002946,
PE532,,PE532-Rojas Magallanes / Esq. Ecuador,-33.5360043659726,-70.5824420003361,
PE533,,PE533-Rojas Magallanes / Esq. Panamá,-33.5361064033944,-70.5797879997564,
PE534,,PE534-Rojas Magallanes / Esq. Avenida México,-33.5360734398918,-70.5772339995047,
PE535,,PE535-Rojas Magallanes / Esq. Honduras,-33.5358674671281,-70.5752619995145,
PE536,,PE536-Parada 3 / Paradero 18 Av. La Florida,-33.5357504887106,-70.5737749996028,
PE537,,PE537-Rojas Magallanes / Esq. La Palma Chilena,-33.5355935343432,-70.5704989996279,
PE538,,PE538-Rojas Magallanes / Esq. Alicahue,-33.5354915823093,-70.5669930001585,
PE539,,PE539-Rojas Magallanes / Esq. Poniente,-33.535398635342,-70.563182000087,
PE391,,PE391-Jardín Alto / Esq. Antofagasta,-33.5291096746907,-70.5603210000335,
PE396,,PE396-Antofagasta / Esq. Tamarugal,-33.534754672023,-70.5604900004442,
PE397,,PE397-Lago Chungará / Esq. Mamiña,-33.5357007019733,-70.558310999935,
PE1417,,PE1417-Rojas Magallanes / Esq. Lago Chungará,-33.5361243945652,-70.5570078822352,
PE395,,PE395-Elqui / Esq. Psje. Antofagasta,-33.5331316675971,-70.560831999835,
PE409,,PE409-Jardín Alto / Esq. Antofagasta,-33.529635676734,-70.5601679996767,
PE410,,PE410-Jardín Alto / Esq. Gerónimo De Alderete,-33.526718671631,-70.5605790005695,
PE545,,PE545-Gerónimo De Alderete / Esq. Psje. V. Huidobro,-33.5262306980087,-70.5578833318613,
PE546,,PE546-Carlos Luis González / Esq. Psje. Jardín Alto,-33.5245826685132,-70.5607890005204,
PE551,,PE551-Rojas Magallanes / Esq. Manque,-33.535325634022,-70.5632560004607,
PE552,,PE552-Rojas Magallanes / Esq. La Llanura,-33.5354095858813,-70.5667340004401,
PE553,,PE553-Rojas Magallanes / Esq. Santa Delia,-33.5354995351184,-70.5704369997432,
PE554,,PE554-Parada 4 / Paradero 18 Av. La Florida,-33.5355554983921,-70.5730289995886,
PE555,,PE555-Rojas Magallanes / Esq. Canadá,-33.5358104672419,-70.575301999933,
PE556,,PE556-Rojas Magallanes / Esq. Avenida México,-33.5359494971669,-70.5766950950716,
PE557,,PE557-Rojas Magallanes / Esq. Panamá,-33.5360622926217,-70.5793889801585,
PE558,,PE558-Rojas Magallanes / Esq. Ecuador,-33.535953226764,-70.5819679065126,
PE559,,PE559-Rojas Magallanes / Esq. Colombia,-33.535849413063,-70.5845939471908,
PE560,,PE560-Rojas Magallanes / Esq. Perú,-33.5357512972046,-70.5872450001413,
PE561,,PE561-Rojas Magallanes / Esq. Estados Unidos,-33.5356453091799,-70.5898679276491,
PE562,,PE562-Parada 6 / (M) Rojas Magallanes,-33.5355092206153,-70.5925290003569,
PH479,,PH479-Avenida Lo Ovalle / Esq. Av. Clotario Blest,-33.5062467908338,-70.6830989996069,
PI1237,,PI1237-Clotario Blest / Esq. Carlos Marx,-33.4870419642228,-70.6729509997146,
PI1234,,PI1234-Carlos Marx / Esq. La Coruña,-33.4857209145085,-70.6759029997551,
PI1233,,PI1233-Carlos Marx / Esq. Libertad,-33.484914973761,-70.6781916642624,
PI1232,,PI1232-1° De Mayo / Esq. Mariquina,-33.4844348643964,-70.678852999542,
PH495,,PH495-Valenzuela Llanos / Esq. Elmin Moissan,-33.4808598948323,-70.6770779995325,
PH496,,PH496-Valenzuela Llanos / Esq. Orompello,-33.4791809020772,-70.6766639998932,
PA288,,PA288-Parada 4 / Rondizzoni - Bascuñán,-33.4708689878714,-70.671582999804,
PA13,,PA13-Bascuñán Guerrero / Esq. Toesca,-33.4561080715501,-70.6740701296957,
PA14,,PA14-Bascuñán Guerrero / Esq. Sazié,-33.4529038030524,-70.6748379005097,
PA15,,PA15-Parada / Estadio Victor Jara,-33.45044736814,-70.6754353973209,
PA164,,PA164-Parada 2 / (M) República,-33.4478576276674,-70.6667820597118,
PA165,,PA165-Parada 7 / (M) Los Héroes,-33.4467361631148,-70.661100000091,
PA715,,PA715-Portugal / Esq. Marcoleta,-33.4427073027841,-70.6379888869723,
PA816,,PA816-Portugal / Esq. Carab. De Chile,-33.4412489433377,-70.6393642942968,
PA551,,PA551-Parada 2 / (M) Unión Latinoamericana,-33.4495992965425,-70.6751154977925,
PA714,,PA714-Romero / Esq. Chacabuco,-33.4481899847665,-70.6777055536205,
PI169,,PI169-Parada 5 / (M) Estación Central,-33.4520725423493,-70.6780089164289,
PA597,,PA597-Grajales / Esq. Conferencia,-33.454434435921,-70.6772583313614,
PA591,,PA591-San Alfonso / Esq. Toesca,-33.4559679223214,-70.6755360004489,
PA592,,PA592-San Alfonso / Esq. Av. Blanco Encalada,-33.4582719312539,-70.6749869996976,
PA589,,PA589-San Alfonso / Esq. Antofagasta,-33.4661899620749,-70.6731200004904,
PA590,,PA590-San Alfonso / Esq. Manuel De Amat,-33.4682130064587,-70.6730559891433,
PA664,,PA664-San Alfonso / Esq. Ramón Subercaseaux,-33.4704399861915,-70.6730270202473,
PA682,,PA682-San Alfonso / Esq. Concha Castillo,-33.4726839556781,-70.6729620075665,
PA681,,PA681-San Alfonso / Esq. Arz. Valenzuela,-33.4746709703997,-70.6729790038428,
PA677,,PA677-Bascuñán Guerrero / Esq. Isabel Riquelme,-33.476435984514,-70.6717490003872,
PH1650,,PH1650-Central Nino García / Esq. Av.Carlos Valdovinos,-33.4787386550272,-70.6791619977501,
PH579,,PH579-Central Nino García / Esq. 5 Sur,-33.4806368575861,-70.6792810000738,
PH580,,PH580-Central Nino García / Esq. Mariquina,-33.4825338324697,-70.6794161179435,
PH494,,PH494-1° De Mayo / Esq. Carlos Marx,-33.4830288684808,-70.6785919999123,
PI1236,,PI1236-Carlos Marx / Esq. La Coruña,-33.4857418707715,-70.6762160033084,
PI1235,,PI1235-Carlos Marx / Esq. Baldomero Lillo,-33.4865169478755,-70.6739210001217,
PI949,,PI949-Camino A Rinconada / Esq. Autopista Del Sol,-33.5087126018388,-70.8029388864745,
PI1820,,PI1820-Av. El Conquistador / Esq. Himno Patrio,-33.507822588107,-70.798159958884,
PI1339,,PI1339-Av. El Conquistador / Esq. Regto. Maturana,-33.5099825915435,-70.7988589998403,
PI710,,PI710-Av. El Conquistador / Esq. Agua Santa,-33.5135436252193,-70.7972319996027,
PI711,,PI711-Av. El Conquistador / Esq. Las Tinajas,-33.5161326303313,-70.796995999539,
PI970,,PI970-Av. El Conquistador / Esq. San José,-33.5176506301233,-70.7969800001698,
PI971,,PI971-Av. El Conquistador / Esq. Avenida Portales,-33.5197626299992,-70.7970080000711,
PI369,,PI369-Avenida Portales / Esq. La Galaxia,-33.5197106783014,-70.794660000147,
PI459,,PI459-Parada 1 / Liceo Nacional Maipú,-33.5192417436623,-70.7915309998123,
PI193,,PI193-Avenida 4 Poniente / Esq. San José,-33.5173397511685,-70.7911760003553,
PI1598,,PI1598-Avenida 4 Poniente / Esq. El Huaso,-33.514772339404,-70.7909874094489,
PI194,,PI194-Avenida 4 Poniente / Esq. Agua Santa,-33.5133967604974,-70.7907340005605,
PI195,,PI195-Avenida 4 Poniente / Esq. Pasaje Chungará,-33.5106223499603,-70.7904883675339,
PI1574,,PI1574-Avenida 4 Poniente / Esq. José M. Borgoño,-33.5089157687757,-70.7903479996288,
PI973,,PI973-José Manuel Borgoño / Esq. Marga Marga,-33.5090118190094,-70.7879040003302,
PI974,,PI974-José Manuel Borgoño / Esq. Av. Las Naciones,-33.5093478842711,-70.7847299995585,
PI975,,PI975-José Manuel Borgoño / Esq. Del Pibe ,-33.5114089493364,-70.7815120002607,
PI976,,PI976-José Manuel Borgoño / Esq. Avenida 3 Poniente,-33.511638993982,-70.7793139998776,
PI977,,PI977-José Manuel Borgoño / Esq. Rey Arturo,-33.5120570306715,-70.7774940005376,
PI101,,PI101-Parada / Colegio Polivalente Patricio Mekis,-33.5103370714533,-70.7754709996836,
PI1792,,PI1792-Parada 4 / Hospital Maipú,-33.5092067353053,-70.7746372457842,
PI102,,PI102-Parada / Crs Maipú,-33.5090658286324,-70.7720178140842,
PI103,,PI103-Camino A Rinconada / Esq. Av. De La Victoria,-33.509191650446,-70.7689610518462,
PI1816,,PI1816-Camino A Rinconada / Esq. San Martín,-33.5099808034271,-70.7645426117377,
PI105,,PI105-Parada 1 / Templo Votivo,-33.5107670846057,-70.7620944012832,
PI657,,PI657-Parada 6 / (M) Plaza De Maipú,-33.5105943505697,-70.7547586671618,
PI1367,,PI1367-Avenida 5 De Abril / Esq. Las Terrazas,-33.5105965625604,-70.7505449996971,
PI1368,,PI1368-Parada 1 / Estadio Santiago Bueras,-33.5105383240101,-70.7476698528269,
PI611,,PI611-Segunda Transversal / Esq. Jose M. Irarrázaval,-33.513163623293,-70.7473939998123,
PI612,,PI612-Segunda Transversal / Esq. 4 Álamos,-33.5159707984981,-70.7475557067875,
PI978,,PI978-4 Álamos / Esq. Av. Del Ferrocarril,-33.5162516729718,-70.7448100000867,
PI979,,PI979-Avenida Del Ferrocarril / Esq. Jose M. Irarrázaval,-33.5136617283976,-70.7418720000685,
PI980,,PI980-Parada 4 / Portal Maipú,-33.510772967361,-70.7403487723817,
PI112,,PI112-Av. Esquina Blanca / Esq. Avenida Las Torres,-33.5110156079656,-70.7362735643186,
PI114,,PI114-Av. Esquina Blanca / Esq. Los Tilos,-33.5113427958164,-70.7328704173535,
PI115,,PI115-Parada / Plaza Zaror,-33.5117807080446,-70.7292464344369,
PI116,,PI116-Parada 1 / Liceo Maipú,-33.5116140449069,-70.7264449820562,
PI355,,PI355-Av. Américo Vespucio / Esq. Camino A Lonquén,-33.5123911225603,-70.7207769996157,
PI357,,PI357-Parada / Lider - Oeste,-33.5182699850373,-70.7092111096804,
PI1428,,PI1428-Avenida Aeropuerto / Esq. Acceso Lider,-33.5159085877284,-70.7109974998421,
PI1424,,PI1424-Avenida Aeropuerto / Esq. Nueva 1,-33.515180843053,-70.7103550841381,
PI1425,,PI1425-Avenida Aeropuerto / Esq. Carriel Sur,-33.5132173420703,-70.7086590003025,
PI1422,,PI1422-Avenida Aeropuerto / Esq. Ob. Javier Vasquez,-33.5119313218378,-70.7075419798702,
PI1423,,PI1423-Avenida Aeropuerto / Esq. Av.Pdte. S.Allende,-33.5097594547426,-70.7056736925797,
PI1429,,PI1429-Av.Pdte. Salvador Allende / Esq. Otter,-33.5109106663524,-70.7016724412151,
PH602,,PH602-Avenida Cerrillos / Esq. Pasaje 13 Sur,-33.5105055207538,-70.6986149996488,
PH603,,PH603-Avenida Cerrillos / Esq. Av. Card. José Mª Caro,-33.5073340910913,-70.6970388870972,
PH604,,PH604-Avenida Cerrillos / Esq. Buenaventura,-33.505246566874,-70.6960099998813,
PH605,,PH605-Avenida Lo Ovalle / Esq. Azteca,-33.5028466195479,-70.6930190000171,
PH606,,PH606-Avenida Lo Ovalle / Esq. Avenida Central,-33.5035206532592,-70.6910529996892,
PH477,,PH477-Avenida Lo Ovalle / Esq. Cooperación,-33.5046625408881,-70.6877529582021,
PH478,,PH478-Avenida Lo Ovalle / Esq. Maipú,-33.5055997571604,-70.6850530003109,
PI952,,PI952-Parada 1 / Nudo Rinconada,-33.5073896116701,-70.7979340004982,
PH464,,PH464-Avenida Lo Ovalle / Esq. 3ª Transversal,-33.5126621015955,-70.6646129995168,
PH465,,PH465-Avenida Lo Ovalle / Esq. Arturo Alessandri,-33.5052250611453,-70.6858221851111,
PH466,,PH466-Avenida Lo Ovalle / Esq. Avenida Central,-33.5036126626253,-70.690511000336,
PH607,,PH607-Avenida Lo Ovalle / Esq. 6 Poniente,-33.502307597483,-70.6942739997756,
PH608,,PH608-Avenida Cerrillos / Esq. Buenaventura,-33.5047696412553,-70.6958547901424,
PH609,,PH609-Avenida Cerrillos / Esq. Card. José Mª Caro,-33.5069140069721,-70.6969308920874,
PH610,,PH610-Avenida Cerrillos / Esq. Av.Pdte. S.Allende,-33.510552519199,-70.6986990002436,
PI1431,,PI1431-Av.Pdte. Salvador Allende / Esq. Otter,-33.5108411467779,-70.7015911035913,
PI1430,,PI1430-Av.Pdte. Salvador Allende / Esq. Calle 1,-33.5103013279655,-70.703130715197,
PI1307,,PI1307-Av.Pdte. Salvador Allende / Esq. Av. Aeropuerto,-33.5096224065124,-70.7050570000238,
PI1427,,PI1427-Avenida Aeropuerto / Esq. Ob. Javier Vasquez,-33.5115714066656,-70.7074868422911,
PI1426,,PI1426-Avenida Aeropuerto / Esq. Nueva 1,-33.5131443237535,-70.7087017599765,
PI1421,,PI1421-Avenida Aeropuerto / Esq. Nueva 1,-33.5147274125446,-70.7102258492428,
PI1656,,PI1656-Avenida Aeropuerto / Esq. Av. A. Vespucio,-33.5164272875633,-70.7116889995511,
PI360,,PI360-Av. Américo Vespucio / Esq. Camino A Lonquén,-33.5142961858552,-70.7173140001644,
PI361,,PI361-Av. Américo Vespucio / Esq. Cam. Melipilla,-33.5099838551365,-70.7225140037384,
PI139,,PI139-Parada 2 / Liceo Maipú,-33.5112700612226,-70.7259259746109,
PI1314,,PI1314-Parada / Plaza Zaror,-33.5116386870924,-70.7286149058194,
PI141,,PI141-Av. Esquina Blanca / Esq. Avenida Las Torres,-33.5112972419518,-70.7321754696372,
PI142,,PI142-Av. Esquina Blanca / Esq. Concepción Del Oro,-33.5109611261183,-70.735599209276,
PI1372,,PI1372-Parada 2 / Portal Maipú,-33.5101585599116,-70.7392077628921,
PI111,,PI111-Parada 5 / Portal Maipú,-33.5107240322966,-70.7408885567766,
PI223,,PI223-Avenida Del Ferrocarril / Esq. Jose M. Irarrázaval,-33.5133047300353,-70.7417820002314,
PI224,,PI224-Avenida Del Ferrocarril / Esq. 4 Álamos,-33.5160716802086,-70.744423000187,
PI225,,PI225-4 Álamos / Esq. 2ª Transversal,-33.5161136247028,-70.7473250004666,
PI226,,PI226-Segunda Transversal / Esq. Pasaje Oslo,-33.5135786251285,-70.7473120003962,
PI227,,PI227-Parada 4 / Estadio Santiago Bueras,-33.5113558830135,-70.7471657867739,
PI146,,PI146-Avenida 5 De Abril / Esq. Las Terrazas,-33.5105175751808,-70.7499249999304,
PI228,,PI228-Parada 5 / (M) Plaza De Maipú,-33.5105280109114,-70.7550868528887,
PI149,,PI149-Parada 2 / Templo Votivo,-33.5106162893569,-70.7622536841465,
PI150,,PI150-Camino A Rinconada / Esq. Gral. De Las. Heras,-33.5097578375668,-70.7656766082174,
PI151,,PI151-Camino A Rinconada / Esq. Av. De La Victoria,-33.5089489254317,-70.7700551155587,
PI152,,PI152-Parada 2 / Hospital Maipú,-33.509013250832,-70.7735845641025,
PI153,,PI153-Parada / Colegio Polivalente Patricio Mekis,-33.5100503549227,-70.7755879244728,
PI995,,PI995-José Manuel Borgoño / Esq. Los Adobes,-33.5113099444936,-70.7817609995469,
PI996,,PI996-José Manuel Borgoño / Esq. Av. Las Naciones,-33.5094388940972,-70.7842309995784,
PI997,,PI997-José Manuel Borgoño / Esq. Quinta Vergara,-33.5088988098616,-70.7883399995266,
PI998,,PI998-José Manuel Borgoño / Esq. Avenida 4 Poniente,-33.50868377203,-70.790201000304,
PI999,,PI999-Avenida 4 Poniente / Esq. La Candelaria,-33.5107747616987,-70.7906810003915,
PI1000,,PI1000-Avenida 4 Poniente / Esq. Inca De Oro,-33.5121407594448,-70.7907979997084,
PI1001,,PI1001-Avenida 4 Poniente / Esq. El Huaso,-33.5143687524905,-70.7910949996244,
PI1002,,PI1002-Avenida 4 Poniente / Esq. San José,-33.517063747325,-70.7913729998486,
PI1468,,PI1468-Parada 3 / Liceo Nacional Maipú,-33.5189067469628,-70.7913799997544,
PI481,,PI481-Avenida Portales / Esq. La Galaxia,-33.5195818459565,-70.7942190557803,
PI368,,PI368-Avenida Portales / Esq. Av. El Conquistador,-33.519851637666,-70.7966450000577,
PI1003,,PI1003-Av. El Conquistador / Esq. Las Tinajas,-33.5165366345807,-70.7967720005614,
PI798,,PI798-Av. El Conquistador / Esq. Agua Santa,-33.5138196297602,-70.7970369997909,
PI799,,PI799-Av. El Conquistador / Esq. Sen. María De La Cruz,-33.5118986171105,-70.7976600002106,
PI800,,PI800-Av. El Conquistador / Esq. José M. Borgoño,-33.5101966883494,-70.798648664661,
PI801,,PI801-Parada 4 / Nudo Rinconada,-33.5074327024535,-70.7973974948487,
PI958,,PI958-Parada 2 / Nudo Rinconada,-33.507164754976,-70.797753358231,
PI1357,,PI1357-Camino A Rinconada / Esq. 5 Poniente,-33.5087152329962,-70.8034833267572,
PI1159,,PI1159-Avenida Las Torres / Esq. Av. Simón Bolivar,-33.4793809353682,-70.7310090001866,
PI588,,PI588-Avenida Simón Bolívar / Esq. Doctor Marañón,-33.4774325459493,-70.7279019509172,
PI589,,PI589-Avenida Simón Bolívar / Esq. Bernard Shaw,-33.4759064656268,-70.7254519486885,
PI590,,PI590-Avenida Simón Bolívar / Esq. Erick Fromm,-33.4741700825167,-70.723052999915,
PI38,,PI38-Parada 1 / Liceo A70,-33.4722441360063,-70.7201509996748,
PI893,,PI893-Luis Infante Cerda / Esq. Los Valles,-33.4733821597556,-70.7188550001185,
PI894,,PI894-Luis Infante Cerda / Esq. Las Colinas,-33.4749401903533,-70.7171810003369,
PI895,,PI895-Luis Infante Cerda / Esq. La Bahía,-33.476523066443,-70.7149419775562,
PI896,,PI896-Luis Infante Cerda / Esq. Av. Aeropuerto,-33.4768822679543,-70.7128750004331,
PI1160,,PI1160-Avenida Aeropuerto / Esq. Quemchi,-33.4745582818046,-70.7121179996532,
PI1161,,PI1161-Avenida Aeropuerto / Esq. Yelcho,-33.4721563841308,-70.7115623553647,
PI1069,,PI1069-Yelcho / Esq. Palena,-33.4726153654953,-70.7074540004334,
PI1070,,PI1070-Palena / Esq. Colu,-33.4704703801588,-70.7066749999275,
PI1071,,PI1071-Río Quetro / Esq. Pasaje Quillagua,-33.4687493911447,-70.7060629999885,
PI1072,,PI1072-Río Quetro / Esq. Av. Las Rejas-Sur,-33.4687694111307,-70.7049220002227,
PI1162,,PI1162-San José / Esq. Juana Weber,-33.468715462225,-70.7020490003702,
PI1163,,PI1163-Juana Weber / Esq. Padre J. Hurtado,-33.4686195209244,-70.6987340000118,
PI1164,,PI1164-Juana Weber / Esq. Uspallata,-33.4685865576343,-70.6966300001461,
PI1165,,PI1165-Capitán Galvez / Esq. Gandarillas,-33.4685476158747,-70.693320000259,
PI1166,,PI1166-Padre V. Irarrázaval / Esq. Pingüinos,-33.4710466868357,-70.6929592830283,
PI1167,,PI1167-Padre V. Irarrázaval / Esq. Hermanos Carrera,-33.4736556238032,-70.6928380004071,
PI1168,,PI1168-Padre V. Irarrázaval / Esq. Av. Del Ferrocarril,-33.4758306269383,-70.6926380001756,
PI1169,,PI1169-Avenida Del Ferrocarril / Esq. Pasaje 23,-33.4750526729465,-70.6900419997514,
PI1675,,PI1675-Av. Padre Hurtado / Esq. Manuel Rodríguez,-33.4722028766806,-70.6878506217144,
PI1170,,PI1170-Logroño / Esq. Adolfo Eastman,-33.4709426171142,-70.6861138873952,
PI1171,,PI1171-Obispo Manuel Umaña / Esq. Gabriela Mistral,-33.4709977662697,-70.6846509998135,
PI1172,,PI1172-Obispo Manuel Umaña / Esq. Pedro A. González,-33.4683805929899,-70.6845075899677,
PI1491,,PI1491-Obispo Manuel Umaña / Esq. Arz. Subercaseaux,-33.4660744407713,-70.6843901275263,
PI1173,,PI1173-Obispo Manuel Umaña / Esq. Iquique,-33.4645227727855,-70.6842680002493,
PI1174,,PI1174-Obispo Manuel Umaña / Esq. Hogar De Cristo,-33.4619087750315,-70.6841349999209,
PI1175,,PI1175-Obispo Manuel Umaña / Esq. Arica,-33.4595047772182,-70.6840190003864,
